Organization,Mission,Families,Educators,Workspace
Rasmuson Foundation,0.07644834356231411,0.11054935666021215,0.09063072335105182,0.08546561097475114
Greater Fairbanks Community Hospital Foundation Inc,0.059143429420099425,0.09227140784273258,0.08226528249323928,0.06243217076319674
Norton Sound Economic Development Corporation,0.09040282465124039,0.14129905905415086,0.12564500214548724,0.10313997853294188
Kodiak Area Native Association,0.08728016433526486,0.11327225581935463,0.12318806496690171,0.11841316919197065
Bristol Bay Economic Development Corporation,0.11814171614956792,0.16885356046025035,0.1437008342977506,0.11777901110101074
Fairbanks Native Association,0.09797452940834972,0.14134381621561964,0.11599213879429515,0.09997313954082554
Kawerak Inc,0.2022660740495149,0.24700828992312673,0.21711009966928285,0.19141540842852045
Kodiak Electric Association Inc,0.0996713735521233,0.1470841404691654,0.128769390704207,0.10818562741409765
Alaska Community Foundation,0.10372582935802188,0.12961777989377687,0.12558295488652083,0.12787038669663842
Barrow Utilities & Electric Coopera,0.23627404506592264,0.2617339966541343,0.2649511415831286,0.23584977294215625
Rural Alaska Community Action Program Inc,0.11477403463065661,0.16496976857157797,0.12961005123873615,0.1121091658183021
Alaska Clean Seas,0.13049303329941453,0.1861193080090633,0.16821444205286118,0.12627382598574755
Bristol Bay Native Association Inc,0.1075019584007273,0.15645933951238455,0.12416822040246167,0.10934418004641422
University of Alaska Foundation,0.1802518439181403,0.2099330667138669,0.1865519675814491,0.17327394298231846
Copper Valley Electric Association Inc,0.1586755437348517,0.21036982472610166,0.18829657041581582,0.15741233269603505
Afognak Native Corporation Fringe Benefit Trust,0.15742560878108536,0.1878510096970819,0.17656700371437473,0.12191839285366746
Family Centered Services of Alaska,0.09466625982777532,0.12588847110159684,0.10688995841526838,0.08865898014378426
Aleutian Pribilof AleutianPribilof Islands,0.14601448078205115,0.18696631068987946,0.15173011519418378,0.12275884225753142
The Valley Hospital Association Inc,0.17064218464364855,0.22695674593389092,0.19675155420097168,0.1547038957996052
Alaska Behavioral Health,0.11896224284882151,0.1723276639552892,0.14286140587737595,0.12081657368808907
Anchorage Neighborhood Health,0.16190479962186333,0.19348863081422885,0.17016213291159887,0.14088206615421683
Alaska Pacific University,0.14721307746297052,0.19360605353739357,0.13639396700770845,0.14594488636039937
Credit Union 1,0.07217843400235413,0.10945871841371835,0.09465071483397991,0.08140357143582433
Tlingit Haida TlingitHaida Regional Housing Authority,0.10877516777030405,0.13637892636829552,0.11121181146012371,0.08694343740992694
Chugachmiut,0.08987932864406634,0.13914067120425622,0.10576126530639074,0.0925072240068524
Alaska Childrens Services Inc,0.1484076492769132,0.1651047332531178,0.17133207939932193,0.15113052817109196
Assets Incorporated,0.08071617806175047,0.1288621411720593,0.10346601547205958,0.06742351898649379
Ilisagvik College,0.08899238175593405,0.1294505919631398,0.08468157165424262,0.0879364335472963
Petersburg Medical Center,0.10262211842250568,0.14768355812937684,0.12371964317300732,0.1032879036909421
"Food Bank of Alaska, Inc.",0.09954597990112635,0.11003924075497562,0.1208753591543994,0.10444715977122909
Copper River Native Association,0.1480432972817337,0.20076336691754926,0.17128250709100812,0.14691102099682163
Central Bering Sea Fishermens Association,0.11221411014721128,0.1513301833771653,0.12945853342472813,0.1108389462796987
"REACH, Inc.",0.04958267129178329,0.0946685093410945,0.07797504194643068,0.05432297322263524
Prince William Sound Aquaculture Corp,0.21893989297186167,0.25724086594745466,0.23878002463741566,0.2168582380681633
Fairbanks Resource Agency Inc,0.07190096881880226,0.10738431789781533,0.0920003557087492,0.06368761787619992
Anchorage Neighborhood Housing Services Inc,0.13147880150715696,0.17662286145620087,0.15382171816738688,0.13758406672230528
ANCHORAGE MUSEUM ASSOCIATION,0.13138921011792326,0.17865707178650392,0.14544864870541108,0.14441442832887075
Nushagak Electric & Telephone Cooperative Inc,0.18380085523718115,0.2154484285308118,0.20497888038650192,0.17411575576504934
Eastern Aleutian Tribes Inc,0.16980366814531012,0.21367260014043388,0.18219801510321088,0.1503853158680568
Denali Family Services,0.09251061012618733,0.10606670950875408,0.10267033979151763,0.09657694667866468
Peninsula Community Health Services of Alaska Inc,0.14063906326586062,0.20574597360844415,0.1701134055382374,0.13787222572412006
The Arc of Anchorage,0.08199174451277125,0.11521339591952418,0.09884693560507418,0.07958274353417982
Aleutian Pribilof Island Community Development Association APICDA,0.17440598137370855,0.21662041520087982,0.18919350962755954,0.15679151345575648
Douglas Island Pink and Chum Incorporated,0.1367307205858953,0.18277485715551334,0.14997956040852323,0.13452891228029662
Anchorage Sportsplex Inc,0.15871666114638616,0.19423582275306617,0.17909940915071332,0.15313877180610347
Healthy Alaska Natives Foundation,0.07646481829512142,0.09793492451861774,0.09417311371092285,0.09128031970008743
International Brotherhood of Electrical Workers,0.24152696960463316,0.29520056622705637,0.26601861982906083,0.22370020253862266
Cook Inlet Housing Development Corp,0.11744691070096436,0.15277346545809312,0.1451430838218557,0.1143638163614995
Blood Bank of Alaska Inc,0.08809543822798149,0.1247474287589202,0.11404537049906271,0.0901816324356628
Community Connections Inc,0.12819204745208768,0.16341865754544327,0.1470719779025671,0.13192953682744735
Wildflower Court Inc,0.21325192421576633,0.24241193051025933,0.216803162022157,0.1880897061180299
Presbyterian Hospitality House Inc,0.24881508189320323,0.26902765619347024,0.25902802068809694,0.24620297730989427
Otz Telephone Cooperative Inc,0.2253796492662864,0.2646373436583528,0.23932269558527963,0.19836198020579343
Catholic Social Services,0.09293931350135298,0.11751841433914223,0.11456220913650683,0.10481107141425783
Southern Southeast Regional Aquaculture Association,0.16206203133149688,0.21174206418796115,0.19517352972665936,0.17561180238236018
Naknek Electric Association Inc,0.3006624336587347,0.32744041892902054,0.3275165672781425,0.29707925709587446
Akeela Inc,0.1974788179518283,0.23778489309476802,0.20846665222896166,0.17503460175505792
Alaska Chadux Corporation Inc,0.21296422547054383,0.2638073059572842,0.2405481037550925,0.1909987642044637
ANCHORAGE CONVENTION & VISITORS BUREAU,0.24669633640553024,0.27545097474475666,0.26388488021575474,0.2434104587166379
Mat Su MatSu Health Services Inc,0.10962752326449088,0.1393181644507402,0.12370085079886795,0.09642323170180434
Sealaska Heritage Institute,0.47606002344594134,0.5237495693203684,0.48074259708694533,0.48460893401928584
Boys & Girls Clubs of Southcentral Alaska,0.10393587461296316,0.10701523120691436,0.09139824224406767,0.09807185868568147
JUNEAU YOUTH SERVICES INC,0.16571203671527723,0.175927932363233,0.16861078811654073,0.15626031717384947
Mat Su MatSu Services for Children & Adults Inc,0.08013990974260299,0.12382169951397548,0.10130321852230717,0.08442058285811083
South Peninsula Behavioral Health Services Inc,0.14288708898023816,0.1851520149592587,0.15401475731702752,0.12549849685182313
Alaska Island Community Services,0.09894896238964912,0.13939817024870882,0.12086538386045897,0.08857449046253307
Nea Alaska Inc,0.08404227649988594,0.10377845532253271,0.08526115915249688,0.07629683295450251
Yukon Koyukuk YukonKoyukuk Elder Assisted Living Consortium,0.10149565167561814,0.14612567532627452,0.1249118050839444,0.0992143143636608
Access Alaska Inc,0.08152549695047817,0.12379342277730498,0.10264699853843373,0.07104327661741527
SEWARD ASSOCIATION FOR THE ADVANCEMENT OF MARINE SCIENCE,0.20816639031508644,0.26166213703964314,0.2231561775777975,0.22219534842215716
Cordova Electric Cooperative Inc,0.21997950824641466,0.2667238100909337,0.2536708509262561,0.20744437501127266
Frontier Community Services Inc,0.04086290569318363,0.08281937929525485,0.07097409124095355,0.048251347015789814
International Brotherhood of Teamsters,0.11833132273476032,0.16183381136133745,0.14444030652111584,0.10823013736257925
Alaska Insurance Guaranty Association,0.25003874713421337,0.2402299351485544,0.2547761445975424,0.24616626455696689
Yukon Delta Fisheries Development Association,0.11705002083600624,0.1538428707886148,0.1378988536746799,0.10480189447645938
Catholic Community Service Inc,0.15475285911810954,0.18987904315533188,0.18086348593995782,0.15825686403622308
United Way of Anchorage,0.03831462097017824,0.06420963787932654,0.06235744245887587,0.053928515013305534
Northern Southeast Regional Aquaculture Association Inc,0.14647855427779055,0.18650651708030552,0.18291161459346106,0.14587865658164745
Alaska State Fair Incorporated,0.11325095459073031,0.1358944107965594,0.1156898158480687,0.10642334571098122
Kotzebue Electric Association Inc,0.1525513863517135,0.20149674798182937,0.16961055770187294,0.15078217613292422
Jamhi Health & Wellness Inc,0.15541998355020525,0.19398978796461663,0.1667172909706185,0.13231729611454612
Camp Fire Alaska,0.17286476737296608,0.20634132546649753,0.2202375705464502,0.21306379584287494
NINE STAR ENTERPRISES INC,0.31406768074770897,0.34682617569520247,0.33797558952955686,0.31343351936735575
COVENANT HOUSE ALASKA,0.13063152811302536,0.13859253928644855,0.16225585234417794,0.15752217035834215
INTERIOR COMMUNITY HEALTH CENTER,0.08714884726126892,0.13621840056097367,0.11300858583326656,0.08939574695040553
The Foraker Group,0.2406723353823561,0.2867976213052048,0.25670278204610797,0.24818411774795357
CROSS ROAD HEALTH MINISTRIES INC,0.19905817030986994,0.22193952864557132,0.2101413083943955,0.18666816615733062
Sunshine Community Health Center Inc,0.10197704997125567,0.13517375348797722,0.12333395316928963,0.09260878137896555
Tongass Timber Trust,0.1578730364185399,0.1854798422618682,0.1777405333248966,0.13744969662952622
"Alaska Family Services, Inc.",0.10369231694642733,0.13327378473052254,0.11488528286632715,0.0874138773828278
Alaska Public Media,0.07551654556195675,0.10772717983143065,0.09990790615784617,0.08689191153037912
CHILD CARE CONNECTION INC,0.09709738295408976,0.11408960605500895,0.08947114532603828,0.09451690759984999
Kodiak Community Health Center,0.16944780200001242,0.2163535683679182,0.18714860056389693,0.15413360167553536
Coastalaska Inc,0.09278467169092497,0.13375833782958702,0.11397769429591809,0.11298852248816782
Helen E Snedden Foundation,0.1909242363268039,0.23399237425297592,0.2244110277371495,0.19634802202522483
Alaska Christian College,0.09854490917475911,0.1262057927737722,0.09768469030358529,0.11195845475037292
Southeast Regional Resource Center Inc,nan,nan,nan,nan
Alaska Travel Industry Association Incorporated,0.12090005537970039,0.15898451239223133,0.13709313826620784,0.11507716200100415
American Federation of State County & Municipal Employees,0.25003874713421337,0.2402299351485544,0.2547761445975424,0.24616626455696689
CCS Early Learning,0.07715264864629678,0.08875496513386694,0.09299405061651578,0.10216052550489574
Valdez Fisheries Development Assoc,0.15716151435038006,0.1745909913544299,0.1843460129975828,0.15807393388821012
Inside Passage Electric Cooperative Incorporated,0.13934334826897532,0.18737538969776113,0.1827491204218311,0.14299357457096018
Center for Community Inc,0.13139953238760205,0.1754431889020267,0.15021733375201163,0.12869880758657282
Residential Youth Care Inc,0.09615635098249575,0.11620598339207833,0.10817446175484613,0.08906462838237661
Iliuliuk Family and Health Services Inc,0.24301677051712323,0.2795304594638822,0.26474449786674814,0.22118460028629605
Tanadgusix Corporation Health and Welfare Tr,0.14225188215576723,0.1732003195231897,0.15832137250015266,0.11778344144380304
Gastineau Human Services Corp,0.09416386064407944,0.13612672990089691,0.12776016439069315,0.12188541113139939
Family Outreach Center for Understanding Special Needs Inc,0.09913343319249313,0.11991994032918996,0.10200786069547352,0.08712617542320833
Alaska Public Utility Insurance Trust,0.17284578439572873,0.21514828287828103,0.18288841209066875,0.14515944962101335
Alaska Legal Services Corp.,0.056141010729150786,0.10117324186827747,0.08389142452673204,0.05862662320490197
Abused Women's Aid In Crisis Incorporated,0.2035990700645509,0.23288939600989988,0.22797270041207007,0.1999432606476399
Bethel Family Clinic,0.14336747788108717,0.1799801360962704,0.15465644410546442,0.12782545664128697
Alaska Primary Care Association,0.13349616184442237,0.16608938468447532,0.14799002227206426,0.12372502776637673
Alaska E Health EHealth Network Inc,0.1223276648878876,0.17609173698208347,0.1442194697017244,0.10804305739863873
Crossroads Counseling & Training Services,0.1794015685154272,0.21109575451871332,0.20438025851785646,0.18214866908713567
Iditarod Trail Committee Inc,0.36375910604992134,0.3931087326743987,0.37795216225958905,0.3795539123180607
kids' Corps Inc,0.043987272568398295,0.050325878305665706,0.04696082595839679,0.05025047458654874
Ciri Foundation,0.1909242363268039,0.23399237425297592,0.2244110277371495,0.19634802202522483
Play N Learn Center Inc,0.23049556308786923,0.21327085606551222,0.22003926767045667,0.24126735775114805
Anchorage Concert Association Inc,0.13542265436749357,0.17648323383153275,0.1465884836400283,0.14699135294941157
Prince William Sound Science & Technology Institute,0.11012402804873456,0.15383565757920792,0.12417917175439619,0.11096163571330897
Juneau Community Foundation,0.08750973001495532,0.12545583788698522,0.10770005648836811,0.10132969589631402
American Federation of Teachers,0.14904141638748558,0.1903235095349316,0.17551455064176458,0.13061271679106012
Prince of Wales Hatchery Association Inc,0.10971469663657551,0.1563003834237825,0.13505739737395517,0.11588502063138306
Interior Alaska Center for Non- Violent Living,0.16113081661828466,0.17497150844428566,0.16877476518904266,0.14754121573570422
Atwood Foundation Incorporated,0.1909242363268039,0.23399237425297592,0.2244110277371495,0.19634802202522483
